zipcode,state,totalValidRegistrations,ihpReferrals,ihpEligible,ihpAmount,FIP_disaster_count,average_project,approved_rate,pop_total,pop_white,pop_black,pop_latino,median_income,application_per_thousand,approval_per_thousand,pct_black,pct_white,pct_latino,non_white
73002,LA,1.0,1.0,1.0,4358.0,46.0,4358.0,1.0,1150.0,991.0,3.0,30.0,28333.0,8.695652173913044e-07,8.695652173913044e-07,0.0026086956521739132,0.8617391304347826,0.02608695652173913,0.13826086956521738
73007,LA,1.0,1.0,1.0,2000.0,41.0,2000.0,1.0,2305.0,1853.0,83.0,0.0,51750.0,4.338394793926247e-07,4.338394793926247e-07,0.03600867678958785,0.8039045553145336,0.0,0.19609544468546639
73024,LA,1.0,1.0,1.0,2000.0,50.0,2000.0,1.0,717.0,630.0,0.0,45.0,30375.0,1.3947001394700139e-06,1.3947001394700139e-06,0.0,0.8786610878661087,0.06276150627615062,0.12133891213389121
73126,LA,1.0,1.0,1.0,6547.76,35.0,6547.76,1.0,,,,,,,,,,,
73613,LA,1.0,1.0,1.0,2000.0,46.0,2000.0,1.0,,,,,,,,,,,
74011,LA,1.0,1.0,1.0,214.7,45.0,214.7,1.0,29680.0,23370.0,1116.0,2290.0,38846.0,3.3692722371967657e-08,3.3692722371967657e-08,0.0376010781671159,0.7873989218328841,0.07715633423180593,0.2126010781671159
74033,LA,1.0,1.0,1.0,500.0,46.0,500.0,1.0,12663.0,8974.0,231.0,933.0,34995.0,7.897022822395957e-08,7.897022822395957e-08,0.01824212271973466,0.7086788280818132,0.07367922293295427,0.29132117191818685
74058,LA,1.0,1.0,1.0,1600.0,46.0,1600.0,1.0,3951.0,2787.0,75.0,111.0,25792.0,2.531004808909137e-07,2.531004808909137e-07,0.018982536066818528,0.7053910402429765,0.02809415337889142,0.29460895975702356
74070,LA,1.0,1.0,1.0,500.0,49.0,500.0,1.0,14864.0,10835.0,183.0,470.0,28583.0,6.727664155005382e-08,6.727664155005382e-08,0.01231162540365985,0.7289424111948332,0.0316200215285253,0.27105758880516684
74114,LA,1.0,1.0,1.0,4358.0,35.0,4358.0,1.0,16290.0,13807.0,606.0,1143.0,43567.0,6.138735420503377e-08,6.138735420503377e-08,0.03720073664825046,0.8475751995089011,0.07016574585635359,0.15242480049109883
74180,LA,1.0,1.0,1.0,2613.79,36.0,2613.79,1.0,,,,,,,,,,,
75213,LA,1.0,1.0,1.0,2000.0,40.0,2000.0,1.0,,,,,,,,,,,
75605,LA,1.0,1.0,1.0,11743.51,41.0,11743.51,1.0,32438.0,24645.0,6018.0,1833.0,32932.0,3.082804118626302e-08,3.082804118626302e-08,0.1855231518589309,0.7597570750354522,0.05650779949442013,0.24024292496454774
76067,LA,1.0,1.0,1.0,890.0,40.0,890.0,1.0,20437.0,18273.0,662.0,4689.0,27169.0,4.8930860693839606e-08,4.8930860693839606e-08,0.03239222977932182,0.8941136174585311,0.2294368057934139,0.1058863825414689
76460,LA,1.0,1.0,1.0,4358.0,46.0,4358.0,1.0,433.0,433.0,0.0,0.0,33889.0,2.3094688221709006e-06,2.3094688221709006e-06,0.0,1.0,0.0,0.0
76577,LA,1.0,1.0,1.0,833.0,43.0,833.0,1.0,3074.0,2760.0,147.0,517.0,38750.0,3.2530904359141187e-07,3.2530904359141187e-07,0.04782042940793754,0.8978529603122967,0.16818477553675992,0.10214703968770332
76601,LA,1.0,1.0,1.0,2000.0,40.0,2000.0,1.0,,,,,,,,,,,
77014,LA,1.0,1.0,1.0,1561.0,35.0,1561.0,1.0,36560.0,9022.0,16180.0,14083.0,27366.0,2.735229759299781e-08,2.735229759299781e-08,0.4425601750547046,0.24677242888402626,0.38520240700218816,0.7532275711159737
77026,LA,1.0,1.0,1.0,30643.96,49.0,30643.96,1.0,21269.0,5885.0,10747.0,9704.0,19256.0,4.701678499224223e-08,4.701678499224223e-08,0.5052893883116273,0.27669377967934555,0.4562508815647186,0.7233062203206545
77032,LA,1.0,1.0,1.0,2358.0,44.0,2358.0,1.0,14351.0,5755.0,5733.0,7466.0,22033.0,6.968155529231413e-08,6.968155529231413e-08,0.39948435649083686,0.4010173507072678,0.5202424918124172,0.5989826492927323
77042,LA,1.0,1.0,1.0,2094.71,38.0,2094.71,1.0,40659.0,19160.0,12706.0,10599.0,31829.0,2.4594800659140656e-08,2.4594800659140656e-08,0.3125015371750412,0.471236380629135,0.26068029218623184,0.528763619370865
77044,LA,1.0,1.0,1.0,329.99,41.0,329.99,1.0,51978.0,26240.0,16591.0,22989.0,37158.0,1.923890876909462e-08,1.923890876909462e-08,0.31919273538804876,0.5048289661010428,0.44228327369271614,0.4951710338989572
77050,LA,1.0,1.0,1.0,4358.0,41.0,4358.0,1.0,6052.0,2307.0,1532.0,4418.0,19453.0,1.6523463317911433e-07,1.6523463317911433e-07,0.25313945803040316,0.3811962987442168,0.7300066093853271,0.6188037012557832
77053,LA,1.0,1.0,1.0,4358.0,46.0,4358.0,1.0,31521.0,12849.0,13601.0,16683.0,23141.0,3.1724881824815207e-08,3.1724881824815207e-08,0.43149011769931156,0.40763300656705054,0.529266203483392,0.5923669934329494
77056,LA,2.0,2.0,1.0,1561.0,46.0,1561.0,0.5,22155.0,15355.0,1669.0,3257.0,64010.0,9.027307605506658e-08,4.513653802753329e-08,0.07533288196795306,0.6930715414127736,0.14700970435567592,0.30692845858722634
77058,LA,5.0,3.0,2.0,13970.38,81.0,6985.19,0.4,15930.0,11315.0,1296.0,3455.0,36842.0,3.138731952291275e-07,1.2554927809165096e-07,0.08135593220338982,0.7102950408035154,0.21688637790332704,0.28970495919648465
77065,LA,3.0,3.0,1.0,4358.0,46.0,4358.0,0.3333333333333333,39951.0,22135.0,9187.0,13014.0,34062.0,7.509198768491402e-08,2.5030662561638006e-08,0.22995669695376836,0.5540537158018572,0.32574904257715703,0.44594628419814275
77070,LA,1.0,1.0,1.0,2791.4,48.0,2791.4,1.0,56260.0,33431.0,10678.0,16681.0,36058.0,1.7774617845716316e-08,1.7774617845716316e-08,0.18979736935655883,0.5942232492001422,0.2964984002843939,0.4057767507998578
77072,LA,1.0,1.0,1.0,9000.0,49.0,9000.0,1.0,65015.0,17923.0,15879.0,30599.0,21944.0,1.5381065907867414e-08,1.5381065907867414e-08,0.24423594555102668,0.2756748442667077,0.470645235714835,0.7243251557332924
77075,LA,2.0,2.0,1.0,169.99,41.0,169.99,0.5,46588.0,25817.0,6097.0,33551.0,27405.0,4.292950974499871e-08,2.1464754872499355e-08,0.13087061045762857,0.5541555765433158,0.7201639907272259,0.4458444234566841
77078,LA,1.0,1.0,1.0,2000.0,63.0,2000.0,1.0,14267.0,5486.0,7645.0,5806.0,22901.0,7.009182028457279e-08,7.009182028457279e-08,0.535851966075559,0.3845237260811663,0.4069531085722296,0.6154762739188336
77094,LA,7.0,6.0,5.0,25274.7,46.0,5054.9400000000005,0.7142857142857143,11022.0,6281.0,525.0,1416.0,76103.0,6.35093449464707e-07,4.5363817818907643e-07,0.04763200870985302,0.5698602794411177,0.12847033206314643,0.4301397205588822
77095,LA,1.0,1.0,1.0,840.0,37.0,840.0,1.0,73956.0,42133.0,12353.0,19733.0,41347.0,1.3521553356049543e-08,1.3521553356049543e-08,0.16703174860728,0.5697036075504354,0.2668208123749256,0.4302963924495646
77100,LA,1.0,1.0,1.0,4358.0,46.0,4358.0,1.0,,,,,,,,,,,
77111,LA,1.0,1.0,1.0,2000.0,46.0,2000.0,1.0,,,,,,,,,,,
77117,LA,1.0,1.0,1.0,2000.0,35.0,2000.0,1.0,,,,,,,,,,,
77130,LA,2.0,2.0,2.0,6358.0,86.0,3179.0,1.0,,,,,,,,,,,
77140,LA,1.0,1.0,1.0,2000.0,40.0,2000.0,1.0,,,,,,,,,,,
77258,LA,1.0,1.0,1.0,2000.0,40.0,2000.0,1.0,,,,,,,,,,,
77501,LA,1.0,1.0,1.0,2000.0,40.0,2000.0,1.0,,,,,,,,,,,
77543,LA,1.0,1.0,1.0,2000.0,35.0,2000.0,1.0,,,,,,,,,,,
77605,LA,1.0,1.0,1.0,2000.0,40.0,2000.0,1.0,,,,,,,,,,,
78010,LA,2.0,2.0,2.0,1000.0,44.0,500.0,1.0,4224.0,2834.0,6.0,1627.0,30177.0,4.734848484848485e-07,4.734848484848485e-07,0.0014204545454545455,0.6709280303030303,0.38517992424242425,0.3290719696969697
78011,LA,1.0,1.0,1.0,500.0,44.0,500.0,1.0,1574.0,1255.0,0.0,1203.0,16431.0,6.353240152477764e-07,6.353240152477764e-07,0.0,0.7973316391359594,0.764294790343075,0.20266836086404066
78012,LA,1.0,1.0,1.0,19122.83,44.0,19122.83,1.0,227.0,155.0,0.0,187.0,37039.0,4.4052863436123355e-06,4.4052863436123355e-06,0.0,0.6828193832599119,0.8237885462555066,0.31718061674008813
78016,LA,2.0,2.0,2.0,2013.0,44.0,1006.5,1.0,10940.0,9598.0,123.0,6195.0,25546.0,1.8281535648994517e-07,1.8281535648994517e-07,0.011243144424131627,0.8773308957952468,0.5662705667276051,0.1226691042047532
78017,LA,1.0,1.0,1.0,2112.0,44.0,2112.0,1.0,6120.0,4712.0,548.0,4359.0,22190.0,1.633986928104575e-07,1.633986928104575e-07,0.08954248366013072,0.7699346405228759,0.7122549019607843,0.23006535947712417
78020,LA,1.0,1.0,1.0,500.0,44.0,500.0,1.0,,,,,,,,,,,
78119,LA,1.0,1.0,1.0,2211.29,35.0,2211.29,1.0,6960.0,4990.0,678.0,4399.0,25313.0,1.4367816091954023e-07,1.4367816091954023e-07,0.09741379310344828,0.7169540229885057,0.6320402298850575,0.28304597701149425
78301,LA,2.0,2.0,1.0,2185.96,50.0,2185.96,0.5,,,,,,,,,,,
78805,LA,1.0,1.0,1.0,500.0,44.0,500.0,1.0,,,,,,,,,,,
79045,LA,1.0,1.0,1.0,2000.0,41.0,2000.0,1.0,18706.0,15093.0,180.0,13910.0,28497.0,5.345878327809259e-08,5.345878327809259e-08,0.009622580990056665,0.8068534160162515,0.7436116753982679,0.19314658398374854
79360,LA,1.0,1.0,1.0,500.0,49.0,500.0,1.0,16760.0,15406.0,138.0,5591.0,31769.0,5.966587112171838e-08,5.966587112171838e-08,0.008233890214797136,0.9192124105011933,0.33359188544152746,0.08078758949880668
79422,LA,1.0,1.0,1.0,2000.0,45.0,2000.0,1.0,,,,,,,,,,,
79435,LA,1.0,1.0,1.0,2000.0,40.0,2000.0,1.0,,,,,,,,,,,
79445,LA,1.0,1.0,1.0,11373.63,46.0,11373.63,1.0,,,,,,,,,,,
79454,LA,1.0,1.0,1.0,1005.74,45.0,1005.74,1.0,,,,,,,,,,,
79523,LA,1.0,1.0,1.0,1767.08,45.0,1767.08,1.0,,,,,,,,,,,
79586,LA,1.0,1.0,1.0,318.96,33.0,318.96,1.0,,,,,,,,,,,
79805,LA,1.0,1.0,1.0,1824.04,44.0,1824.04,1.0,,,,,,,,,,,
79814,LA,1.0,1.0,1.0,3225.27,44.0,3225.27,1.0,,,,,,,,,,,
79909,LA,1.0,1.0,1.0,500.0,41.0,500.0,1.0,,,,,,,,,,,
80114,LA,2.0,1.0,1.0,2000.0,76.0,2000.0,0.5,,,,,,,,,,,
87081,LA,1.0,1.0,1.0,5933.17,44.0,5933.17,1.0,,,,,,,,,,,
90015,LA,2.0,2.0,1.0,2445.0,86.0,2445.0,0.5,23900.0,9002.0,1607.0,13927.0,27372.0,8.368200836820084e-08,4.184100418410042e-08,0.06723849372384937,0.376652719665272,0.5827196652719665,0.6233472803347281
90056,LA,1.0,1.0,1.0,9754.24,46.0,9754.24,1.0,8058.0,1509.0,5213.0,998.0,50922.0,1.2410027302060065e-07,1.2410027302060065e-07,0.6469347232563911,0.18726731198808638,0.12385207247455944,0.8127326880119137
90128,LA,1.0,1.0,1.0,11377.76,35.0,11377.76,1.0,,,,,,,,,,,
90131,LA,1.0,1.0,1.0,4358.0,35.0,4358.0,1.0,,,,,,,,,,,
90395,LA,1.0,1.0,1.0,500.0,49.0,500.0,1.0,,,,,,,,,,,
93476,LA,1.0,1.0,1.0,800.0,44.0,800.0,1.0,,,,,,,,,,,
98525,LA,1.0,1.0,1.0,13598.22,50.0,13598.22,1.0,,,,,,,,,,,
