pop_total,pop_white,pop_black,pop_latino,median_income,state,zip code tabulation area,zipcode
440,390,0,0,18151,39,43735,43735
54,51,3,0,26000,39,43736,43736
200,191,7,0,30694,39,43738,43738
2345,2292,0,0,34630,39,43739,43739
229,221,0,0,30469,39,43740,43740
1494,1464,30,0,30097,39,43746,43746
840,840,0,0,26250,39,43747,43747
2749,2659,7,0,22661,39,43748,43748
2142,2080,0,0,29127,39,43749,43749
90,90,0,0,,39,43750,43750
1358,1353,3,0,24145,39,43754,43754
1762,1689,17,24,28844,39,43755,43755
4669,4317,207,14,21847,39,43756,43756
3098,2795,256,15,21828,39,43758,43758
47,47,0,0,16071,39,43759,43759
1611,1485,12,27,23456,39,43760,43760
50,50,0,0,,39,43761,43761
5769,5490,115,95,20306,39,43762,43762
8557,8432,72,90,22218,39,43764,43764
1578,1472,24,49,27067,39,43766,43766
856,844,12,49,29500,39,43767,43767
485,366,5,3,14102,39,43768,43768
2043,2008,0,0,25985,39,43771,43771
1867,1815,20,2,30895,39,43772,43772
3327,3267,1,26,26152,39,43773,43773
4803,4514,10,24,24047,39,43777,43777
1269,1259,0,0,28532,39,43778,43778
840,840,0,0,25455,39,43779,43779
1723,1707,2,11,33988,39,43780,43780
676,666,4,4,20329,39,43782,43782
5352,5234,25,11,31837,39,43783,43783
25,25,0,0,13438,39,43786,43786
3274,3248,3,17,24623,39,43787,43787
663,663,0,0,27143,39,43788,43788
4721,4531,50,168,22726,39,43793,43793
1173,1173,0,0,25552,39,43802,43802
3781,3717,0,37,28081,39,43804,43804
77,77,0,0,,39,43805,43805
769,769,0,1,25024,39,43811,43811
18751,17878,401,193,23779,39,43812,43812
4444,4334,7,0,28022,39,43821,43821
5316,5227,28,69,25673,39,43822,43822
4087,4040,0,0,31205,39,43824,43824
5855,5371,58,38,31716,39,43830,43830
7189,7027,62,59,25352,39,43832,43832
106,106,0,2,28750,39,43836,43836
1979,1878,0,8,28875,39,43837,43837
1416,1410,0,11,30092,39,43840,43840
357,339,18,0,28009,39,43842,43842
1129,1108,0,77,23621,39,43843,43843
3527,3448,5,51,26829,39,43844,43844
4696,4599,13,16,24733,39,43845,43845
1918,1878,6,8,25058,39,43901,43901
134,134,0,0,64773,39,43902,43902
2125,2103,0,10,30482,39,43903,43903
209,209,0,0,,39,43905,43905
8344,7950,196,55,22924,39,43906,43906
5514,4910,422,10,28862,39,43907,43907
1496,1490,1,0,26065,39,43908,43908
3411,3339,20,0,28320,39,43910,43910
6390,5671,440,120,24894,39,43912,43912
1479,1426,0,0,21824,39,43913,43913
277,277,0,0,11028,39,43914,43914
1188,1188,0,0,24663,39,43915,43915
3281,3162,101,20,29047,39,43917,43917
22215,20382,615,407,24293,39,43920,43920
149,149,0,0,30833,39,43925,43925
212,212,0,0,25179,39,43926,43926
336,336,0,0,18973,39,43927,43927
129,129,0,0,42386,39,43928,43928
815,792,0,0,30081,39,43930,43930
300,300,0,0,34286,39,43931,43931
806,799,0,0,26202,39,43932,43932
1791,1781,0,10,25813,39,43933,43933
444,444,0,0,36473,39,43934,43934
8735,7883,635,81,26414,39,43935,43935
5359,5078,40,119,30615,39,43938,43938
461,454,6,0,28000,39,43939,43939
318,318,0,0,34602,39,43940,43940
2922,2887,20,46,26090,39,43942,43942
2997,2972,0,0,26135,39,43943,43943
2495,2431,40,2,32442,39,43944,43944
3236,3172,46,11,21905,39,43945,43945
2259,2214,0,0,23553,39,43946,43946
5310,5193,10,17,29321,39,43947,43947
587,508,13,0,26786,39,43948,43948
16329,14293,1236,272,21972,39,43950,43950
44,44,0,0,,39,43951,43951
18103,14384,2517,604,18481,39,43952,43952
11713,10826,763,171,28266,39,43953,43953
385,366,5,8,18750,39,43961,43961
92,92,0,2,25893,39,43962,43962
1406,1344,12,20,24375,39,43963,43963
8727,8403,136,24,26018,39,43964,43964
0,0,0,0,,39,43967,43967
6283,6049,184,48,23885,39,43968,43968
25,25,0,0,,39,43970,43970
1037,1000,7,15,26413,39,43971,43971
59,59,0,0,28000,39,43972,43972
2383,2383,0,0,21468,39,43973,43973
78,78,0,0,31818,39,43974,43974
1672,1619,10,7,24646,39,43976,43976
2152,2076,19,12,27393,39,43977,43977
442,418,0,0,33167,39,43983,43983
78,78,0,0,38125,39,43985,43985
2200,2162,0,3,22630,39,43986,43986
2389,2382,0,17,25476,39,43988,43988
21142,20097,108,988,32051,39,44001,44001
4323,4157,69,18,23192,39,44003,44003
31498,28070,1925,2293,23698,39,44004,44004
1533,1399,5,44,25547,39,44010,44010
22999,20825,1137,669,52095,39,44011,44011
24030,22841,165,878,42294,39,44012,44012
18856,16222,1208,625,27474,39,44017,44017
6080,5996,66,140,31038,39,44021,44021
16551,15708,409,159,56878,39,44022,44022
17555,16633,487,108,49344,39,44023,44023
23905,23066,305,600,34748,39,44024,44024
10967,10695,127,97,39135,39,44026,44026
8938,8765,13,114,36365,39,44028,44028
16165,14563,1051,437,21993,39,44030,44030
1434,1180,70,184,17090,39,44032,44032
63333,49983,8782,4168,27361,39,44035,44035
33462,31213,754,1849,37871,39,44039,44039
2851,2640,28,103,54979,39,44040,44040
14399,13770,213,887,25340,39,44041,44041
15100,12745,1718,403,26136,39,44044,44044
464,447,6,7,32000,39,44045,44045
2650,2595,32,41,25292,39,44046,44046
8661,8485,21,172,26952,39,44047,44047
2477,2251,100,8,24045,39,44048,44048
240,234,0,0,26488,39,44049,44049
6517,6402,22,324,36094,39,44050,44050
29077,20065,5853,7844,20944,39,44052,44052
19424,15777,2208,3957,30048,39,44053,44053
12647,11650,177,1456,32161,39,44054,44054
18839,12313,3795,7038,18832,39,44055,44055
11873,9933,1174,144,43030,39,44056,44056
19486,18910,237,742,31403,39,44057,44057
60134,57559,500,1376,36126,39,44060,44060
14407,14146,111,110,26666,39,44062,44062
1655,1487,43,10,40694,39,44064,44064
4554,4345,76,69,35969,39,44065,44065
20459,17429,2040,308,40762,39,44067,44067
31744,29121,790,1357,31898,39,44070,44070
4422,4257,3,133,39950,39,44072,44072
11487,9005,1371,513,18379,39,44074,44074
5018,4858,80,19,26827,39,44076,44076
56579,48620,3470,6095,32304,39,44077,44077
143,143,0,0,,39,44080,44080
7137,6550,47,594,35694,39,44081,44081
2690,2677,0,47,22337,39,44082,44082
3454,3431,12,25,34049,39,44084,44084
3560,3442,34,0,32639,39,44085,44085
2381,2292,18,34,36232,39,44086,44086
20845,15019,3666,855,42055,39,44087,44087
15672,15195,146,451,32469,39,44089,44089
12096,11622,21,258,30627,39,44090,44090
16812,14085,1955,347,32200,39,44092,44092
1018,1004,0,0,38228,39,44093,44093
35805,32310,1903,484,35853,39,44094,44094
33234,30512,1829,439,31442,39,44095,44095
2558,2410,0,0,35605,39,44099,44099
628,386,163,67,6429,39,44101,44101
45906,27430,9654,12464,19353,39,44102,44102
15938,2620,12281,709,14758,39,44103,44103
19814,596,18862,167,16314,39,44104,44104
36749,8454,26460,1554,18718,39,44105,44105
25309,11003,10565,563,16791,39,44106,44106
50351,44193,2810,2690,35201,39,44107,44107
21250,1544,18985,165,19917,39,44108,44108
40056,27465,5942,11225,21592,39,44109,44109
18355,2936,14515,220,16402,39,44110,44110
42378,29354,6584,7305,25732,39,44111,44111
21666,1338,19560,115,17149,39,44112,44112
20310,12662,5391,3249,31902,39,44113,44113
6896,2944,1971,413,20788,39,44114,44114
8515,2226,5597,398,13319,39,44115,44115
20239,19138,248,471,45262,39,44116,44116
9768,2401,6974,78,23785,39,44117,44117
38893,23560,13204,942,33353,39,44118,44118
13405,5338,7224,132,25574,39,44119,44119
34902,8064,24448,631,24424,39,44120,44120
32729,12510,17439,1110,30130,39,44121,44121
33115,18885,10818,995,42766,39,44122,44122
17023,6193,10275,264,27051,39,44123,44123
37341,30116,4554,1104,38161,39,44124,44124
27743,15656,11012,887,27478,39,44125,44125
16262,15114,448,655,36931,39,44126,44126
4226,1817,2176,303,15243,39,44127,44127
28876,1452,26411,588,23525,39,44128,44128
28592,25368,1230,1809,30749,39,44129,44129
49713,42855,2577,2871,31774,39,44130,44130
20422,19325,338,346,42227,39,44131,44131
13726,4995,8082,234,26197,39,44132,44132
30092,27660,677,454,38012,39,44133,44133
36580,33992,881,1954,30844,39,44134,44134
27646,17066,6359,4133,23699,39,44135,44135
25804,23037,928,921,39119,39,44136,44136
22538,5086,16678,466,25643,39,44137,44137
22271,20857,330,623,38814,39,44138,44138
24112,17117,3272,391,46660,39,44139,44139
15325,14607,211,373,51969,39,44140,44140
13785,12469,565,39,50502,39,44141,44141
18562,16373,881,850,29289,39,44142,44142
24085,15013,7034,498,35017,39,44143,44143
21512,15773,2219,3966,26819,39,44144,44144
32275,28656,955,841,45477,39,44145,44145
29050,10076,17885,855,31061,39,44146,44146
19381,17336,655,313,44962,39,44147,44147
18930,17346,206,452,47113,39,44149,44149
6955,6709,21,57,31837,39,44201,44201
20455,18560,695,508,39964,39,44202,44202
40445,36701,2472,705,26575,39,44203,44203
44625,41728,1048,1339,36478,39,44212,44212
2520,2475,8,12,30696,39,44214,44214
2209,2102,25,59,29523,39,44215,44215
9353,9117,39,135,36425,39,44216,44216
3583,3537,0,6,30480,39,44217,44217
29473,25952,1293,474,32461,39,44221,44221
17460,16583,361,260,36248,39,44223,44223
39348,35446,2034,639,36573,39,44224,44224
8502,8269,136,77,33067,39,44230,44230
8922,8775,15,8,31389,39,44231,44231
7967,7779,5,30,41113,39,44233,44233
4173,3707,300,103,28828,39,44234,44234
1894,1894,0,0,43397,39,44235,44235
25426,22899,896,912,53076,39,44236,44236
39521,33700,2077,820,24897,39,44240,44240
16487,14243,1344,384,31814,39,44241,44241
4914,3784,696,199,3386,39,44243,44243
1009,979,0,0,28667,39,44250,44250
958,955,0,24,44306,39,44251,44251
3094,3031,9,29,30757,39,44253,44253
5049,4956,8,119,28209,39,44254,44254
8140,8045,85,45,26600,39,44255,44255
63497,59989,1128,1521,39488,39,44256,44256
13054,12677,3,227,30602,39,44260,44260
5017,4613,0,0,34883,39,44262,44262
2885,2672,64,21,43961,39,44264,44264
0,0,0,0,,39,44265,44265
33549,30929,1491,571,27897,39,44266,44266
8711,8360,172,34,27684,39,44270,44270
5343,4904,105,74,31700,39,44272,44272
7331,7105,60,163,35449,39,44273,44273
162,161,1,0,4758,39,44274,44274
3387,3340,2,139,31663,39,44275,44275
1899,1831,6,2,35542,39,44276,44276
17978,16618,828,17,36745,39,44278,44278
4484,4453,13,94,34333,39,44280,44280
32280,31133,376,255,37657,39,44281,44281
35,35,0,0,,39,44285,44285
6126,5832,125,17,41701,39,44286,44286
7793,7596,1,98,28815,39,44287,44287
3542,3382,71,18,25758,39,44288,44288
15044,10060,3953,553,23349,39,44301,44301
4489,2441,1731,91,22724,39,44302,44302
7899,6579,884,80,33145,39,44303,44303
5018,3103,1330,271,8750,39,44304,44304
22940,16045,4956,586,25676,39,44305,44305
21711,10454,8605,541,19702,39,44306,44306
6413,872,5299,153,17759,39,44307,44307
1110,735,272,72,8804,39,44308,44308
26135,13314,5798,1339,20767,39,44310,44310
8062,3623,3477,314,12060,39,44311,44311
31460,29327,944,397,28737,39,44312,44312
25730,17717,6253,732,33730,39,44313,44313
19014,13963,3929,202,22822,39,44314,44314
22542,21516,478,241,34154,39,44319,44319
18554,4978,12736,464,22808,39,44320,44320
15349,12483,1486,505,43519,39,44321,44321
18769,16351,1137,420,41499,39,44333,44333
2868,2844,0,23,32535,39,44401,44401
3278,3165,0,0,31654,39,44402,44402
3920,3791,70,29,27794,39,44403,44403
1583,1581,2,0,32330,39,44404,44404
7895,5273,1784,1824,18234,39,44405,44405
21394,20007,321,389,38088,39,44406,44406
9654,9453,10,67,28626,39,44408,44408
16901,16280,333,233,36021,39,44410,44410
2208,2163,0,22,31635,39,44411,44411
2492,2475,17,11,26923,39,44412,44412
7176,6948,27,126,27252,39,44413,44413
1847,1600,0,0,33090,39,44417,44417
1189,1159,11,39,26866,39,44418,44418
14774,13358,853,597,26079,39,44420,44420
2495,2424,0,47,26282,39,44423,44423
14069,13237,614,490,30523,39,44425,44425
1458,1436,0,22,26538,39,44427,44427
3061,2948,20,14,26314,39,44428,44428
2629,2613,10,7,29891,39,44429,44429
4698,3629,947,86,16265,39,44430,44430
4491,4446,0,18,30168,39,44431,44431
12969,11571,930,365,22964,39,44432,44432
3796,3591,113,92,27177,39,44436,44436
4229,3985,145,12,26396,39,44437,44437
4360,4202,59,38,22066,39,44438,44438
165,165,0,0,22159,39,44439,44439
4764,4684,65,107,30074,39,44440,44440
1803,1660,0,0,31994,39,44441,44441
3952,3876,21,17,31875,39,44442,44442
1753,1753,0,0,33241,39,44443,44443
9776,9434,83,69,31127,39,44444,44444
3610,3398,8,35,30709,39,44445,44445
20151,18561,1090,371,24976,39,44446,44446
1313,1313,0,0,30000,39,44449,44449
2014,1962,8,46,29003,39,44450,44450
2702,2662,32,93,31178,39,44451,44451
3622,3451,54,11,30304,39,44452,44452
1097,1097,0,0,22202,39,44454,44454
1699,1617,11,132,28708,39,44455,44455
25232,24285,228,568,25658,39,44460,44460
3893,3723,19,0,30856,39,44470,44470
10618,9846,324,549,22944,39,44471,44471
3287,3243,7,5,31625,39,44473,44473
9441,8718,428,81,28131,39,44481,44481
24862,21417,2714,469,22001,39,44483,44483
21347,19051,1391,417,30292,39,44484,44484
15850,8761,6224,592,18374,39,44485,44485
903,834,9,15,23162,39,44490,44490
3462,3453,7,12,29212,39,44491,44491
56,56,0,0,22031,39,44493,44493
9224,4562,3647,755,16065,39,44502,44502
1020,494,481,52,9380,39,44503,44503
4787,2310,2069,187,18808,39,44504,44504
17319,7844,7635,1766,19256,39,44505,44505
2853,1180,1078,1327,18885,39,44506,44506
5346,1725,3011,772,13933,39,44507,44507
12370,8158,3343,1330,19122,39,44509,44509
2654,614,1913,110,12158,39,44510,44510
20199,14256,4894,884,25278,39,44511,44511
32692,28713,2629,1163,30722,39,44512,44512
21737,20274,675,731,35837,39,44514,44514
26574,23475,1980,1524,26529,39,44515,44515
34618,31159,2026,427,24207,39,44601,44601
8517,8366,10,76,29329,39,44606,44606
161,161,0,0,,39,44607,44607
2242,2206,0,12,26731,39,44608,44608
3747,3677,9,11,28164,39,44609,44609
170,170,0,0,14861,39,44610,44610
2056,2056,0,71,31378,39,44611,44611
5423,5359,44,39,33274,39,44612,44612
2086,2040,17,23,24189,39,44613,44613
12597,12418,38,129,35355,39,44614,44614
9662,9613,41,71,28729,39,44615,44615
6711,6602,23,208,28722,39,44618,44618
1833,1759,15,88,29542,39,44620,44620
4406,4277,35,37,25171,39,44621,44621
18112,17291,146,852,30931,39,44622,44622
5400,5312,0,0,30347,39,44624,44624
1693,1639,21,0,26771,39,44625,44625
2811,2584,1,42,34609,39,44626,44626
7177,7169,0,10,30313,39,44627,44627
832,818,0,10,25823,39,44628,44628
2541,2498,15,0,30365,39,44629,44629
9670,9456,80,68,31875,39,44632,44632
2423,2412,11,9,33262,39,44633,44633
1847,1842,5,19,30093,39,44634,44634
3000,2962,0,12,22426,39,44637,44637
1434,1434,0,0,25142,39,44638,44638
238,237,0,2,25781,39,44640,44640
20221,19588,68,195,30878,39,44641,44641
3949,3895,0,53,23899,39,44643,44643
4790,4757,16,42,31250,39,44644,44644
2530,2453,18,47,33462,39,44645,44645
47437,41821,2995,812,28852,39,44646,44646
18935,17686,547,271,28253,39,44647,44647
612,605,0,0,30819,39,44651,44651
0,0,0,0,,39,44652,44652
611,581,0,0,22463,39,44653,44653
20348,19806,49,268,26771,39,44654,44654
2647,2623,0,24,37854,39,44656,44656
9762,9486,81,100,29370,39,44657,44657
136,136,0,0,25000,39,44659,44659
144,144,0,0,31071,39,44661,44661
9748,9555,64,119,29248,39,44662,44662
25305,24002,250,1354,25450,39,44663,44663
2505,2491,0,35,35326,39,44666,44666
13226,11406,138,1055,29857,39,44667,44667
1517,1501,5,0,30613,39,44669,44669
168,168,0,0,33158,39,44670,44670
218,218,0,0,22238,39,44671,44671
4761,4697,17,0,22951,39,44672,44672
1970,1961,0,70,28114,39,44675,44675
5068,5012,0,42,33359,39,44676,44676
2593,2496,28,51,30734,39,44677,44677
356,356,0,0,28594,39,44678,44678
4401,4355,0,18,30024,39,44680,44680
8442,8240,35,60,30719,39,44681,44681
1061,1044,11,0,31794,39,44682,44682
8292,8056,63,166,23110,39,44683,44683
27941,26691,366,320,37556,39,44685,44685
293,293,0,0,14005,39,44687,44687
2961,2836,50,78,27880,39,44688,44688
782,770,9,0,27564,39,44689,44689
163,163,0,0,18906,39,44690,44690
45195,42116,1044,605,27145,39,44691,44691
38,38,0,0,18333,39,44693,44693
1560,1558,2,24,22480,39,44695,44695
183,183,0,0,26607,39,44697,44697
756,756,0,0,25427,39,44699,44699
925,591,263,10,10543,39,44702,44702
8156,5044,1838,777,20926,39,44703,44703
3495,1168,2221,133,15851,39,44704,44704
19797,13464,4781,534,20075,39,44705,44705
16676,14537,1467,200,26772,39,44706,44706
8982,5370,3052,197,17719,39,44707,44707
25425,21865,1889,730,30821,39,44708,44708
19096,16224,1591,1006,25593,39,44709,44709
8585,6870,1201,188,22960,39,44710,44710
8495,6409,1731,238,26220,39,44714,44714
11910,10693,569,403,37969,39,44718,44718
38810,36320,616,572,34475,39,44720,44720
14065,12966,507,272,34120,39,44721,44721
5711,5444,141,46,25969,39,44730,44730
1033,983,0,24,36067,39,44802,44802
883,864,2,42,34688,39,44804,44804
33290,32043,363,300,25877,39,44805,44805
2064,2031,13,68,30962,39,44807,44807
269,269,0,0,32760,39,44809,44809
12564,12254,33,306,30646,39,44811,44811
9148,9074,3,61,28945,39,44813,44813
2894,2800,0,154,31074,39,44814,44814
607,547,3,28,31667,39,44815,44815
24,24,0,0,,39,44816,44816
1517,1426,7,44,31418,39,44817,44817
2460,2441,0,93,25013,39,44818,44818
17374,16884,67,194,27144,39,44820,44820
3124,3103,0,70,30331,39,44822,44822
4325,4244,10,69,33908,39,44824,44824
111,111,0,0,22159,39,44825,44825
1540,1526,0,98,34014,39,44826,44826
6832,6298,222,66,28191,39,44827,44827
109,101,0,0,14438,39,44828,44828
18888,17175,851,2067,26810,39,44830,44830
16658,16319,107,206,24432,39,44833,44833
2330,2259,5,154,29556,39,44836,44836
4642,4522,10,72,28650,39,44837,44837
235,229,0,5,38125,39,44838,44838
12022,11367,123,166,35487,39,44839,44839
2578,2533,0,2,29958,39,44840,44840
775,709,0,25,31179,39,44841,44841
5343,5188,15,104,26071,39,44842,44842
2339,2319,7,6,32135,39,44843,44843
481,430,0,0,30000,39,44844,44844
3432,3289,23,184,30560,39,44846,44846
3604,3540,10,76,33510,39,44847,44847
2572,2552,15,4,32014,39,44849,44849
52,52,0,0,36528,39,44850,44850
4697,4589,38,152,26190,39,44851,44851
1442,1425,3,19,35854,39,44853,44853
1639,1568,14,170,29632,39,44854,44854
1347,1298,15,15,26314,39,44855,44855
234,232,2,0,21450,39,44856,44856
23303,22119,470,1820,27016,39,44857,44857
1721,1697,4,40,32155,39,44859,44859
106,106,0,0,21667,39,44861,44861
3281,3201,36,213,26859,39,44864,44864
3076,2863,93,141,26449,39,44865,44865
1838,1786,0,25,32590,39,44866,44866
2543,2400,9,81,30436,39,44867,44867
39202,29552,6598,2228,26203,39,44870,44870
360,289,0,50,24205,39,44874,44874
13353,13185,69,325,30145,39,44875,44875
3153,3152,0,8,32917,39,44878,44878
2886,2781,0,13,29089,39,44880,44880
25,25,0,0,,39,44881,44881
2839,2805,3,123,31884,39,44882,44882
28271,26465,880,821,26098,39,44883,44883
800,798,0,38,32917,39,44887,44887
7149,7081,0,271,34686,39,44889,44889
10936,10210,158,1236,28494,39,44890,44890
2627,1013,1253,244,2499,39,44901,44901
5504,3317,1794,301,15839,39,44902,44902
23250,18959,2970,504,26694,39,44903,44903
13427,12858,286,218,32161,39,44904,44904
13387,11248,1332,276,18446,39,44905,44905
16984,15115,875,181,26076,39,44906,44906
14958,11821,2210,156,23239,39,44907,44907
685,548,48,55,33646,39,45001,45001
13705,13152,52,170,34913,39,45002,45002
590,577,0,0,27273,39,45003,45003
31475,30216,307,576,31545,39,45005,45005
71189,56489,8026,5188,31115,39,45011,45011
54333,50999,1831,506,31348,39,45013,45013
43620,33721,6562,3480,32420,39,45014,45014
12122,10526,752,1125,26926,39,45015,45015
19532,19071,67,162,34220,39,45030,45030
310,288,12,0,28203,39,45032,45032
182,182,0,0,25000,39,45033,45033
1251,1251,0,0,42582,39,45034,45034
38759,33597,3974,1289,35551,39,45036,45036
26045,24322,369,810,49372,39,45039,45039
54890,41660,1776,1396,48014,39,45040,45040
0,0,0,0,,39,45041,45041
27470,25535,741,418,29508,39,45042,45042
53772,43249,5693,3072,30270,39,45044,45044
8625,8012,497,103,46439,39,45050,45050
168,128,18,4,12121,39,45051,45051
3830,3738,7,48,43018,39,45052,45052
3780,3780,0,0,41424,39,45053,45053
2924,2908,0,123,37686,39,45054,45054
28355,24299,1104,913,11471,39,45056,45056
732,679,0,1,30129,39,45062,45062
3123,3102,4,22,28707,39,45064,45064
4520,3946,242,260,38475,39,45065,45065
25040,23390,506,670,51808,39,45066,45066
15152,14496,320,312,36431,39,45067,45067
11719,11552,11,211,37945,39,45068,45068
51627,40617,4699,1738,45971,39,45069,45069
188,188,0,0,26944,39,45070,45070
2184,2104,18,15,20456,39,45101,45101
22029,21198,209,337,31297,39,45102,45102
32366,30461,479,497,35116,39,45103,45103
12452,12060,274,105,29779,39,45106,45106
9730,9455,50,133,29940,39,45107,45107
335,277,58,0,39167,39,45111,45111
68,68,0,0,33750,39,45112,45112
3956,3883,0,36,36538,39,45113,45113
68,68,0,0,,39,45115,45115
3875,3671,13,201,31714,39,45118,45118
2912,2779,0,53,30558,39,45120,45120
8922,8617,121,126,26738,39,45121,45121
11088,10638,35,164,30614,39,45122,45122
8643,8245,239,82,23864,39,45123,45123
4020,3975,0,0,25893,39,45130,45130
300,277,0,0,24375,39,45131,45131
362,336,0,0,23583,39,45132,45132
24024,23136,216,272,23266,39,45133,45133
4873,4665,0,35,28838,39,45135,45135
56357,52132,993,2137,40660,39,45140,45140
3754,3519,11,0,27750,39,45142,45142
4149,4102,0,57,20247,39,45144,45144
21,21,0,0,,39,45145,45145
1507,1478,4,23,27452,39,45146,45146
235,235,0,0,47781,39,45147,45147
1366,1345,1,29,24040,39,45148,45148
33011,31221,820,717,34296,39,45150,45150
12014,11377,151,93,37443,39,45152,45152
1928,1876,0,0,29229,39,45153,45153
8927,8526,120,59,31879,39,45154,45154
356,304,0,47,18700,39,45155,45155
