disasterNumber,state,county,city,zipcode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,id,county_type
4222,OK,Oklahoma,RINGLING,73456,1.0,1,0,0,1.0,1.0,1067.05,1,1,1067.05,0,0,0,623ecc48cbab24a500f1aa73,County)
4222,OK,Okmulgee,BOYNTON,74422,1.0,0,1,0,1.0,1.0,1839.24,1,1,1839.24,0,0,0,623ecc48cbab24a500f1aa77,County)
4222,OK,Okmulgee,HENRYETTA,74437,28.0,14,8,6,24.0,12.0,22490.07,24,12,21120.75,5,1,1369.32,623ecc48cbab24a500f1aa7b,County)
4222,OK,Okmulgee,MOUNDS,74047,15.0,7,8,0,13.0,9.0,20240.600000000002,12,9,20240.600000000002,1,0,0,623ecc48cbab24a500f1aa7e,County)
4222,OK,Okmulgee,PRESTON,74456,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc48cbab24a500f1aa81,County)
4222,OK,Pittsburg,HAILEYVILLE,74546,11.0,8,3,0,9.0,3.0,5394.06,9,3,5017.89,2,1,376.17,623ecc48cbab24a500f1aa8e,County)
4222,OK,Pittsburg,KREBS,74501,2.0,1,0,1,2.0,0.0,0.0,2,0,0,1,0,0,623ecc48cbab24a500f1aa92,County)
4222,OK,Pittsburg,KREBS,74554,4.0,2,0,2,4.0,1.0,10726.6,3,1,8942.61,2,1,1783.99,623ecc48cbab24a500f1aa93,County)
4222,OK,Pontotoc,FITZHUGH,74843,4.0,4,0,0,4.0,1.0,177.38,4,1,177.38,1,0,0,623ecc48cbab24a500f1aaa0,County)
4222,OK,Pontotoc,KONAWA,74849,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc48cbab24a500f1aaa2,County)
4222,OK,Pontotoc,ROFF,74865,10.0,8,2,0,9.0,5.0,5198.47,9,5,5198.47,2,0,0,623ecc48cbab24a500f1aaa3,County)
4222,OK,Pottawatomie,ASHER,74826,13.0,9,4,0,11.0,4.0,16488.469999999998,11,4,16488.469999999998,2,0,0,623ecc48cbab24a500f1aaa7,County)
4222,OK,Pottawatomie,KONAWA,74849,4.0,2,1,1,2.0,0.0,0.0,2,0,0,0,0,0,623ecc48cbab24a500f1aaaa,County)
4222,OK,Pottawatomie,MACOMB,74852,45.0,37,7,1,39.0,23.0,51000.62,39,23,51000.62,7,0,0,623ecc48cbab24a500f1aaab,County)
4222,OK,Pottawatomie,MCLOUD,74851,64.0,45,17,2,57.0,45.0,113665.35,57,44,107063.09,12,5,6602.26,623ecc48cbab24a500f1aaad,County)
4222,OK,Pottawatomie,MEEKER,74855,3.0,3,0,0,3.0,0.0,0.0,3,0,0,0,0,0,623ecc48cbab24a500f1aaaf,County)
4222,OK,Pottawatomie,SHAWNEE,74804,102.0,67,34,1,87.0,45.0,175755.05,87,43,169452.03,19,7,6303.02,623ecc48cbab24a500f1aab3,County)
4222,OK,Pottawatomie,WANETTE,74878,29.0,13,14,2,26.0,19.0,23871.78,26,19,22183.49,5,1,1688.29,623ecc48cbab24a500f1aab6,County)
4222,OK,Pushmataha,ALBION,72521,1.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc48cbab24a500f1aab7,County)
4222,OK,Pushmataha,CLAYTON,74536,14.0,5,9,0,11.0,1.0,2543.29,10,1,2543.29,5,0,0,623ecc48cbab24a500f1aabc,County)
4222,OK,Rogers,CLAREMORE,74017,12.0,10,2,0,10.0,6.0,11472.119999999999,10,6,8254.54,4,2,3217.58,623ecc48cbab24a500f1aac8,County)
4222,OK,Seminole,EARLSBORO,74840,5.0,3,2,0,5.0,5.0,6502.860000000001,5,5,6502.860000000001,0,0,0,623ecc48cbab24a500f1aad0,County)
4222,OK,Seminole,MAUD,74854,16.0,7,7,2,12.0,8.0,14290.13,12,8,13902.529999999999,2,1,387.6,623ecc48cbab24a500f1aad3,County)
4222,OK,Seminole,WEWOKA,74884,71.0,43,22,6,65.0,31.0,90807.16,64,28,84962.75,26,6,5844.41,623ecc48cbab24a500f1aad9,County)
4222,OK,Stephens,RATLIFF CITY,73481,1.0,0,1,0,1.0,1.0,876.7,1,1,876.7,0,0,0,623ecc48cbab24a500f1aadf,County)
4222,OK,Tulsa,TULSA,74105,2.0,2,0,0,2.0,1.0,6751.02,1,0,0,2,1,6751.02,623ecc48cbab24a500f1aaf1,County)
4222,OK,Tulsa,TULSA,74110,3.0,3,0,0,3.0,1.0,3041.78,3,1,3041.78,3,0,0,623ecc48cbab24a500f1aaf4,County)
4222,OK,Tulsa,TULSA,74112,4.0,2,2,0,4.0,1.0,3262.88,4,1,3262.88,1,0,0,623ecc48cbab24a500f1aaf5,County)
4222,OK,Tulsa,TULSA,74115,2.0,1,1,0,2.0,1.0,1701.31,2,1,1038.72,2,1,662.59,623ecc48cbab24a500f1aaf6,County)
4222,OK,Tulsa,TULSA,74120,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc48cbab24a500f1aaf7,County)
4222,OK,Tulsa,TULSA,74129,2.0,2,0,0,2.0,0.0,0.0,2,0,0,1,0,0,623ecc48cbab24a500f1aafb,County)
4222,OK,Wagoner,BROKEN ARROW,74014,84.0,53,25,6,77.0,17.0,101703.68000000001,77,16,101182.11,15,1,521.57,623ecc48cbab24a500f1ab03,County)
4222,OK,Wagoner,COWETA,74429,24.0,17,6,1,22.0,9.0,35152.25,21,8,34918.270000000004,8,1,233.98,623ecc48cbab24a500f1ab06,County)
4222,OK,Wagoner,PORTER,74454,2.0,2,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc48cbab24a500f1ab08,County)
4222,OK,Oklahoma,OKLAHOMA CITY,73112,21.0,15,5,1,20.0,10.0,47313.53,19,8,35227.83,10,4,12085.7,623ecc48cbab24a500f1aa54,County)
4222,OK,Oklahoma,OKLAHOMA CITY,73117,11.0,7,3,1,9.0,4.0,2246.33,9,2,1579.3899999999999,7,3,666.94,623ecc48cbab24a500f1aa58,County)
4222,OK,Oklahoma,OKLAHOMA CITY,73122,6.0,6,0,0,4.0,3.0,6877.16,4,3,6192.37,2,1,684.79,623ecc48cbab24a500f1aa5d,County)
4222,OK,Oklahoma,OKLAHOMA CITY,73141,3.0,2,1,0,2.0,1.0,763.76,2,1,763.76,0,0,0,623ecc48cbab24a500f1aa66,County)
4222,OK,Oklahoma,OKLAHOMA CITY,73142,2.0,0,2,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc48cbab24a500f1aa67,County)
4222,OK,Oklahoma,OKLAHOMA CITY,73150,54.0,26,24,4,47.0,27.0,41904.8,46,25,38538.76,10,5,3366.04,623ecc48cbab24a500f1aa6a,County)
4222,OK,Oklahoma,OKLAHOMA CITY,73169,4.0,2,2,0,4.0,0.0,0.0,4,0,0,1,0,0,623ecc48cbab24a500f1aa6f,County)
4222,OK,Okmulgee,BEGGS,74421,23.0,14,8,1,17.0,14.0,64262.3,17,14,64262.3,2,0,0,623ecc48cbab24a500f1aa76,County)
4222,OK,Okmulgee,DEWAR,74437,2.0,2,0,0,2.0,1.0,721.48,2,1,721.48,0,0,0,623ecc48cbab24a500f1aa79,County)
4222,OK,Ottawa,AFTON,74331,1.0,1,0,0,1.0,1.0,839.85,1,1,839.85,1,0,0,623ecc48cbab24a500f1aa84,County)
4222,OK,Ottawa,MIAMI,74354,4.0,3,0,1,2.0,1.0,478.59,2,1,478.59,0,0,0,623ecc48cbab24a500f1aa86,County)
4222,OK,Pittsburg,ALDERSON,74501,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc48cbab24a500f1aa88,County)
4222,OK,Pittsburg,HARTSHORNE,74547,22.0,16,3,3,20.0,5.0,11862.74,20,5,11862.74,4,0,0,623ecc48cbab24a500f1aa8f,County)
4222,OK,Pittsburg,INDIANOLA,74442,2.0,2,0,0,2.0,1.0,241.9,2,1,241.9,0,0,0,623ecc48cbab24a500f1aa90,County)
4222,OK,Pittsburg,KIOWA,74553,10.0,8,2,0,8.0,4.0,8654.0,8,4,8454.01,2,1,199.99,623ecc48cbab24a500f1aa91,County)
4222,OK,Pittsburg,MCALESTER,74501,196.0,153,35,8,169.0,49.0,95451.48,165,41,84329.26,55,11,11122.220000000001,623ecc48cbab24a500f1aa95,County)
4222,OK,Pittsburg,PITTSBURG,74560,7.0,7,0,0,6.0,5.0,4721.79,6,5,4721.79,2,0,0,623ecc48cbab24a500f1aa96,County)
4222,OK,Pontotoc,BYARS,74831,2.0,2,0,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc48cbab24a500f1aa9d,County)
4222,OK,Pontotoc,BYNG,74820,1.0,0,1,0,1.0,1.0,921.49,1,1,921.49,0,0,0,623ecc48cbab24a500f1aa9e,County)
4222,OK,Pontotoc,FITTSTOWN,74842,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc48cbab24a500f1aa9f,County)
4222,OK,Pontotoc,TUPELO,74572,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc48cbab24a500f1aaa6,County)
4222,OK,Pottawatomie,EARLSBORO,74840,9.0,7,2,0,8.0,5.0,26565.65,8,5,25035.04,4,3,1530.61,623ecc48cbab24a500f1aaa8,County)
4222,OK,Pottawatomie,HARRAH,73045,4.0,1,3,0,3.0,3.0,5130.68,3,3,5130.68,1,0,0,623ecc48cbab24a500f1aaa9,County)
4222,OK,Pottawatomie,SHAWNEE,74801,140.0,96,39,5,119.0,72.0,171441.99,117,71,166504.58,30,8,4937.41,623ecc48cbab24a500f1aab2,County)
4222,OK,Pushmataha,ANTLERS,74523,28.0,23,4,1,25.0,12.0,39143.2,25,12,39143.2,5,0,0,623ecc48cbab24a500f1aaba,County)
4222,OK,Pushmataha,FORT TOWSON,74735,3.0,2,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc48cbab24a500f1aabe,County)
4222,OK,Pushmataha,HONOBIA,74549,2.0,1,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc48cbab24a500f1aabf,County)
4222,OK,Pushmataha,MOYERS,74557,6.0,5,1,0,5.0,1.0,3070.67,5,1,2588.63,3,1,482.04,623ecc48cbab24a500f1aac0,County)
4222,OK,Pushmataha,RATTAN,74562,10.0,9,0,1,7.0,2.0,24872.83,7,2,22954.58,2,1,1918.25,623ecc48cbab24a500f1aac2,County)
4222,OK,Pushmataha,SPENCERVILLE,74760,3.0,3,0,0,3.0,0.0,0.0,3,0,0,0,0,0,623ecc48cbab24a500f1aac4,County)
4222,OK,Rogers,CLAREMORE,74019,8.0,4,3,1,8.0,0.0,0.0,7,0,0,2,0,0,623ecc48cbab24a500f1aac9,County)
4222,OK,Rogers,COLLINSVILLE,74021,5.0,4,1,0,5.0,4.0,17575.129999999997,5,4,17575.129999999997,1,0,0,623ecc48cbab24a500f1aaca,County)
4222,OK,Rogers,INOLA,74036,5.0,3,2,0,5.0,0.0,0.0,5,0,0,0,0,0,623ecc48cbab24a500f1aacb,County)
4222,OK,Rogers,OOLAGAH,74017,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc48cbab24a500f1aacc,County)
4222,OK,Rogers,OWASSO,74055,2.0,1,1,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc48cbab24a500f1aacd,County)
4222,OK,Seminole,SEMINOLE,74868,168.0,120,36,12,135.0,80.0,217679.83,133,76,192851.68,43,14,24828.15,623ecc48cbab24a500f1aad7,County)
4222,OK,Stephens,FOSTER,73434,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc48cbab24a500f1aadc,County)
4222,OK,Stephens,VELMA,73491,1.0,1,0,0,1.0,1.0,712.63,1,1,712.63,0,0,0,623ecc48cbab24a500f1aae0,County)
4222,OK,Tillman,GRANDFIELD,73546,3.0,3,0,0,3.0,0.0,0.0,3,0,0,1,0,0,623ecc48cbab24a500f1aae2,County)
4222,OK,Tulsa,BIXBY,74008,5.0,3,2,0,5.0,2.0,3727.91,5,2,3527.92,2,1,199.99,623ecc48cbab24a500f1aae7,County)
4222,OK,Tulsa,OWASSO,74055,3.0,2,1,0,3.0,0.0,0.0,3,0,0,0,0,0,623ecc48cbab24a500f1aaee,County)
4222,OK,Tulsa,TULSA,74106,4.0,4,0,0,4.0,0.0,0.0,4,0,0,2,0,0,623ecc48cbab24a500f1aaf2,County)
4222,OK,Tulsa,TULSA,74126,11.0,6,3,2,10.0,4.0,3243.0299999999997,10,4,3043.04,2,1,199.99,623ecc48cbab24a500f1aaf8,County)
4222,OK,Tulsa,TULSA,74137,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc48cbab24a500f1ab00,County)
4222,OK,Tulsa,TULSA,74146,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc48cbab24a500f1ab02,County)
4222,OK,Wagoner,CATOOSA,74015,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc48cbab24a500f1ab04,County)
4222,OK,Wagoner,TULSA,74108,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc48cbab24a500f1ab09,County)
4222,OK,Wagoner,WAGONER,74467,25.0,20,4,1,18.0,7.0,56613.23,18,7,34480.619999999995,9,4,22132.61,623ecc48cbab24a500f1ab0a,County)
4438,OK,Alfalfa,ALVA,73717,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc4bcbab24a500f23085,County)
